transaction_id,account_id,timestamp,amount,log_amount,zscore_log_amount,was_outlier,amount_silver,is_treated,amount_is_imputed,amount_group_imputed,hour,dayofweek,acc_past_mean,log_acc_past_mean,amount_knn_imputed_z,amount_knn_imputed_brl
TRX_100467,ACC_001,2026-01-05 20:45:00,518.8285852793629,6.253499113537514,1.423189003515871,0,518.8285852793629,0,0,518.8285852793629,20,0,251.73586973890693,5.532344950260258,1.414271991605372,518.8285852793626
TRX_100475,ACC_001,2026-01-05 22:45:00,552.2349805617407,6.315782830911034,1.496855342303447,1,552.2349805617407,0,0,552.2349805617407,22,0,278.4451412929526,5.632805998886986,1.4873905131229612,552.2349805617406
TRX_100516,ACC_001,2026-01-06 09:00:00,212.1523063532524,5.362006963482272,0.3687727688748164,0,212.1523063532524,0,0,212.1523063532524,9,1,303.3351266810242,5.718129484618229,0.3676968881050493,212.1523063532525
TRX_100539,ACC_001,2026-01-06 14:45:00,495.3164491641914,6.207213725635114,1.3684447587932167,0,495.3164491641914,0,0,495.3164491641914,14,1,295.73655832037656,5.692844736155112,1.3599348506316626,495.3164491641913
TRX_100665,ACC_001,2026-01-07 22:15:00,105.34908492682544,4.666726937254038,-0.4535727192276623,0,105.34908492682544,0,0,105.34908492682544,22,2,311.0888576160546,5.743287947313103,-0.44853325521862525,105.34908492682545
TRX_100693,ACC_001,2026-01-08 05:15:00,,,0.1102524442842665,0,,1,1,207.62768475841813,5,3,296.393159566824,5.695055032977484,-0.8366608378335565,75.4099282984387
TRX_100723,ACC_001,2026-01-08 12:45:00,123.50541366945876,4.824349198248217,-0.2671443015205709,0,123.50541366945876,0,0,123.50541366945876,12,3,296.393159566824,5.695055032977484,-0.2634912062182883,123.50541366945875
TRX_100772,ACC_001,2026-01-09 01:00:00,287.3391091943293,5.664137249950981,0.7261186849433094,0,287.3391091943293,0,0,287.3391091943293,1,4,284.86730984033295,5.655527751553778,0.7223854131941122,287.3391091943292
TRX_100789,ACC_001,2026-01-09 05:15:00,203.1030631635838,5.318625077854005,0.3174626541498012,0,203.1030631635838,0,0,203.1030631635838,5,4,285.0217972999577,5.656068022251204,0.31676833933585474,203.10306316358378
TRX_100811,ACC_001,2026-01-09 10:45:00,112.73974734324628,4.733912920522628,-0.3741082040389036,0,112.73974734324628,0,0,112.73974734324628,10,4,280.2030482331122,5.6390769999670605,-0.369659675245163,112.73974734324626
TRX_100815,ACC_001,2026-01-09 11:45:00,303.411146384079,5.718379242873231,0.7902736390087614,0,303.411146384079,0,0,303.411146384079,11,4,270.89953151700854,5.605432628639546,0.7860632810846486,303.41114638407896
TRX_100829,ACC_001,2026-01-09 15:15:00,10.711337407529996,2.4605573818079756,-3.062929397790694,0,10.711337407529996,0,0,10.711337407529996,15,4,272.6106691415912,5.611706180388647,-3.0384855399214667,10.711337407529998
TRX_100907,ACC_001,2026-01-10 10:45:00,295.8299679501808,5.6931594763786295,0.7604448500237805,0,295.8299679501808,0,0,295.8299679501808,10,5,259.51570255488815,5.562663137898388,0.7564563128935026,295.82996795018084
TRX_100930,ACC_001,2026-01-10 16:30:00,308.868143079535,5.736146862089663,0.8112883682484584,0,308.868143079535,0,0,308.868143079535,16,5,261.2449532879973,5.569279003194185,0.8069217349916622,308.8681430795351
TRX_101049,ACC_001,2026-01-11 22:15:00,565.7960654651206,6.339999566128919,1.525497791664509,1,565.7960654651206,0,0,565.7960654651206,22,6,263.4096437330672,5.577499581340612,1.5158199638652108,565.7960654651206
TRX_101072,ACC_001,2026-01-12 04:00:00,288.21766346165754,5.6671795653961725,0.7297169968253708,0,288.21766346165754,0,0,288.21766346165754,4,0,276.5568794605478,5.626025883211799,0.7259569663499472,288.2176634616574
TRX_101095,ACC_001,2026-01-12 09:45:00,226.34340184828443,5.426461657849805,0.4450068401851959,0,226.34340184828443,0,0,226.34340184828443,9,0,277.042745460594,5.627774862520298,0.4433640472882258,226.3434018482844
TRX_101232,ACC_001,2026-01-13 20:00:00,300.7204486042692,5.709500921807436,0.7797727659864355,0,300.7204486042692,0,0,300.7204486042692,20,1,275.0147717161016,5.620454384995481,0.7756404974541162,300.7204486042691
TRX_101240,ACC_001,2026-01-13 22:00:00,165.20049172904191,5.113194841075466,0.0744891442517898,0,165.20049172904191,0,0,165.20049172904191,22,1,276.0034515964158,5.624029966746585,0.0756016938356421,165.20049172904191
TRX_101290,ACC_001,2026-01-14 10:30:00,648.4068099647272,6.476059346162464,1.686423090827459,1,648.4068099647272,0,0,648.4068099647272,10,2,271.89963826799453,5.609104102202218,1.6755485474113647,648.4068099647272
TRX_101307,ACC_001,2026-01-14 14:45:00,19.11332387200072,3.00138247466167,-2.423266156817845,0,19.11332387200072,0,0,19.11332387200072,14,2,285.34632297144924,5.657201997728781,-2.403579133293149,19.113323872000723
TRX_101318,ACC_001,2026-01-14 17:30:00,20.998849596452747,3.0909901609207604,-2.3172822744759167,0,20.998849596452747,0,0,20.998849596452747,17,2,276.1658747266407,5.624616152690703,-2.298383396555343,20.998849596452743
TRX_101337,ACC_001,2026-01-14 22:15:00,97.36847173793,4.588720343548845,-0.5458353586762621,0,97.36847173793,0,0,97.36847173793,22,2,267.6603072223011,5.593447783169913,-0.5401097866279718,97.36847173792997
TRX_101378,ACC_001,2026-01-15 08:30:00,572.3654821566146,6.351523353096306,1.5391276010377104,1,572.3654821566146,0,0,572.3654821566146,8,3,262.1670222066762,5.5727888960336776,1.5293484156158652,572.3654821566145
TRX_101463,ACC_001,2026-01-16 05:45:00,86.10542234928216,4.467119136217893,-0.6896597178181377,0,86.10542234928216,0,0,86.10542234928216,5,4,271.8607240801118,5.608961496800164,-0.6828646007228225,86.10542234928215
TRX_101499,ACC_001,2026-01-16 14:45:00,81.56518224033324,4.4135880691472185,-0.7529738212272153,0,81.56518224033324,0,0,81.56518224033324,14,4,266.2317755428139,5.588116355036678,-0.7457078709148287,81.56518224033323
TRX_101629,ACC_001,2026-01-17 23:15:00,80.4938300274428,4.400527312196284,-0.7684214885621579,0,80.4938300274428,0,0,80.4938300274428,23,5,260.8004051515645,5.567582401035964,-0.7610406621871574,80.49383002744283
TRX_101642,ACC_001,2026-01-18 02:30:00,189.45030593850117,5.249391299321334,0.2355761001673923,0,189.45030593850117,0,0,189.45030593850117,2,6,255.64878871944674,5.5477085694138255,0.23549073197940357,189.45030593850123
TRX_101830,ACC_001,2026-01-20 01:30:00,294.246330221257,5.6878100256056685,0.7541177637549068,0,294.246330221257,0,0,294.246330221257,1,1,253.8099419755316,5.540517941679072,0.7501762777905187,294.24633022125687
TRX_101889,ACC_001,2026-01-20 16:15:00,32.0810666611807,3.4989611145322703,-1.834752847017344,0,32.0810666611807,0,0,32.0810666611807,16,1,254.90281733352413,5.544797752614807,-1.8194422830810029,32.08106666118069
TRX_100017,ACC_002,2026-01-01 04:15:00,112.63987276034824,4.733034437312255,-0.3751472338933109,0,112.63987276034824,0,0,112.63987276034824,4,3,112.63987276034824,4.733034437312255,-0.37069097838873266,112.63987276034828
TRX_100022,ACC_002,2026-01-01 05:30:00,974.7133037937016,6.883168797148242,2.167933572292281,1,732.128172029599,1,0,974.7133037937016,5,3,112.63987276034824,4.733034437312255,2.1534782922498334,974.7133037937019
TRX_100050,ACC_002,2026-01-01 12:30:00,190.68420571853272,5.255849256039323,0.2432142766848584,0,190.68420571853272,0,0,190.68420571853272,12,3,543.676588277025,6.300192202516821,0.24307210745209915,190.6842057185327
TRX_100065,ACC_002,2026-01-01 16:15:00,114.21178507327414,4.746772044012685,-0.358899019560577,0,114.21178507327414,0,0,114.21178507327414,16,3,426.01246075752755,6.056813194904773,-0.35456359335964566,114.2117850732742
TRX_100170,ACC_002,2026-01-02 18:30:00,170.33419852130388,5.143616026509542,0.1104699342079634,0,170.33419852130388,0,0,170.33419852130388,18,4,348.06229183646417,5.855250392913016,0.11131491384806438,170.33419852130382
TRX_100209,ACC_002,2026-01-03 04:15:00,226.3845274045512,5.426642537684683,0.4452207766000066,0,226.3845274045512,0,0,226.3845274045512,4,5,312.51667317343214,5.747852542625049,0.4435763927720273,226.38452740455114
TRX_100216,ACC_002,2026-01-03 06:00:00,248.87798015513533,5.520972719333276,0.5567902109923935,0,248.87798015513533,0,0,248.87798015513533,6,5,298.1613155452853,5.700982944777648,0.5543161447888715,248.87798015513528
TRX_100217,ACC_002,2026-01-03 06:15:00,334.4069811566388,5.815344663593001,0.9049599139236768,0,334.4069811566388,0,0,334.4069811566388,6,5,291.12083906097814,5.67716754906388,0.8998966953434914,334.4069811566388
TRX_100225,ACC_002,2026-01-03 08:15:00,218.59362794140077,5.391778692554096,0.4039854114816217,0,218.59362794140077,0,0,218.59362794140077,8,5,296.5316068229357,5.695520460764097,0.40264767307023097,218.59362794140077
TRX_100279,ACC_002,2026-01-03 21:45:00,357.5688256910002,5.882120624015086,0.9839394727996944,0,357.5688256910002,0,0,357.5688256910002,21,5,287.87183139165404,5.665983099747383,0.9782889253656483,357.5688256910002
TRX_100313,ACC_002,2026-01-04 06:15:00,68.08051154267126,4.235272658327367,-0.9638771522812124,0,68.08051154267126,0,0,68.08051154267126,6,6,294.84153082158866,5.689823942117006,-0.9550428263857484,68.08051154267126
TRX_100390,ACC_002,2026-01-05 01:30:00,234.93303992985412,5.463548035656103,0.4888709155341148,0,234.93303992985412,0,0,234.93303992985412,1,0,274.22689270532345,5.617595821871047,0.4869019289046528,234.93303992985417
TRX_100393,ACC_002,2026-01-05 02:15:00,101.1251693433476,4.626199211375586,-0.5015070640412129,0,101.1251693433476,0,0,101.1251693433476,2,0,270.9524049740343,5.605627069271802,-0.49611113787664396,101.12516934334758
TRX_100424,ACC_002,2026-01-05 10:00:00,90.31226731075536,4.514285141233945,-0.6338739193576519,0,90.31226731075536,0,0,90.31226731075536,10,0,257.8887714639815,5.55639851565082,-0.627493651490895,90.31226731075532
TRX_100523,ACC_002,2026-01-06 10:45:00,204.2200497656805,5.324082816933208,0.3239178188859011,0,204.2200497656805,0,0,204.2200497656805,10,1,245.91902116732248,5.509060433348562,0.3231755004548177,204.22004976568053
TRX_100550,ACC_002,2026-01-06 17:30:00,191.0837626557772,5.257931540724558,0.2456771079920328,0,191.0837626557772,0,0,191.0837626557772,17,1,243.13908974054638,5.497738102802436,0.24551662399644786,191.0837626557773
TRX_100656,ACC_002,2026-01-07 20:00:00,170.70387702224596,5.145771347859601,0.1130191499494935,0,170.70387702224596,0,0,170.70387702224596,20,2,239.8856317977483,5.484322263997098,0.11384517243180546,170.703877022246
TRX_100765,ACC_002,2026-01-08 23:15:00,498.0737666759184,6.212753913835744,1.374997440587834,0,498.0737666759184,0,0,498.0737666759184,23,3,235.81611681095404,5.467283961550885,1.3664388036267916,498.07376667591853
TRX_100842,ACC_002,2026-01-09 18:30:00,161.68178670737424,5.091796063935278,0.0491796471163611,0,161.68178670737424,0,0,161.68178670737424,18,4,250.3859862478965,5.526989551753994,0.050480409931027696,161.68178670737421
TRX_100874,ACC_002,2026-01-10 02:30:00,456.5485722214572,6.125883047870139,1.2722505444028422,0,456.5485722214572,0,0,456.5485722214572,2,5,245.7173441668164,5.508243325753215,1.2644559813063907,456.54857222145705
TRX_100943,ACC_002,2026-01-10 19:45:00,216.8212692465514,5.3836748606737705,0.394400568926488,0,216.8212692465514,0,0,216.8212692465514,19,5,256.2589055695484,5.550082992461113,0.3931341078768913,216.82126924655142
TRX_101021,ACC_002,2026-01-11 15:15:00,189.40905351131687,5.249174671181197,0.2353198822883838,0,189.40905351131687,0,0,189.40905351131687,15,6,254.38092288750093,5.542756245771433,0.23523641945610074,189.40905351131684
TRX_101031,ACC_002,2026-01-11 17:45:00,178.07538870760158,5.187806883139519,0.1627368629189518,0,178.07538870760158,0,0,178.07538870760158,17,6,251.4276560976744,5.5311246971591785,0.1631931612879553,178.07538870760152
TRX_101067,ACC_002,2026-01-12 02:45:00,128.4936268108696,4.863631666112874,-0.2206827910622977,0,128.4936268108696,0,0,128.4936268108696,2,0,248.23842708071473,5.518409976793945,-0.21737520523201578,128.49362681086959
TRX_101070,ACC_002,2026-01-12 03:30:00,159.47345666426148,5.07812854985458,0.03301433513579,0,159.47345666426148,0,0,159.47345666426148,3,0,243.2490604028045,5.498188444048776,0.03443531075352834,159.47345666426148
TRX_101133,ACC_002,2026-01-12 19:15:00,123.09747831644589,4.82106737223333,-0.2710258955751566,0,123.09747831644589,0,0,123.09747831644589,19,0,239.8980362532628,5.484373757878438,-0.2673439349282244,123.09747831644589
TRX_101160,ACC_002,2026-01-13 02:00:00,323.4995982927538,5.782284298216579,0.8658576223623842,0,323.4995982927538,0,0,323.4995982927538,2,1,235.40570710184676,5.465549426957317,0.8610851866684652,323.4995982927536
TRX_101181,ACC_002,2026-01-13 07:15:00,282.5142101026015,5.64726224573035,0.7061596999889633,0,282.5142101026015,0,0,282.5142101026015,7,1,238.6684438126211,5.479256484098968,0.7025748525653052,282.5142101026015
TRX_101255,ACC_002,2026-01-14 01:45:00,408.3247261678515,6.014508792540666,1.1405221574134818,0,408.3247261678515,0,0,408.3247261678515,1,2,240.23436403726325,5.485768925837915,1.133707188070812,408.32472616785157
TRX_101311,ACC_002,2026-01-14 15:45:00,43.81387243483975,3.8025177440518663,-1.4757199174749496,0,43.81387243483975,0,0,43.81387243483975,15,2,246.03058342107664,5.509512148481503,-1.4630792899374356,43.813872434839745
TRX_101377,ACC_002,2026-01-15 08:15:00,361.1368208599441,5.892022098594213,0.9956504851091912,0,361.1368208599441,0,0,361.1368208599441,8,3,239.29002638820205,5.481846637046292,0.9899128491229274,361.136820859944
TRX_101384,ACC_002,2026-01-15 10:00:00,184.34183251398747,5.222201863419407,0.2034176760871056,0,184.34183251398747,0,0,184.34183251398747,10,3,243.22056814535503,5.498071784769196,0.20357145294659185,184.34183251398738
TRX_101412,ACC_002,2026-01-15 17:00:00,82.41049968815632,4.423774196981965,-0.7409261340362288,0,82.41049968815632,0,0,82.41049968815632,17,3,241.3806076568748,5.490509249579342,-0.7337497759475802,82.41049968815629
TRX_101461,ACC_002,2026-01-16 05:15:00,426.3717319249737,6.057654201074361,1.1915525778219278,0,426.3717319249737,0,0,426.3717319249737,5,4,236.56333165782274,5.4704342475392265,1.1843581224608875,426.37173192497386
TRX_101494,ACC_002,2026-01-16 13:30:00,287.2648233864265,5.6638795832785345,0.725813928560948,0,287.2648233864265,0,0,287.2648233864265,13,4,242.1459316656801,5.493661804921539,0.7220829231224188,287.2648233864264
TRX_101603,ACC_002,2026-01-17 16:45:00,265.53349749065933,5.585499929855867,0.6331100511019281,0,265.53349749065933,0,0,265.53349749065933,16,5,243.4350428577014,5.498949600233867,0.6300684349543917,265.53349749065944
TRX_101783,ACC_002,2026-01-19 13:45:00,177.04714961380546,5.18204840068694,0.1559259926443016,0,177.04714961380546,0,0,177.04714961380546,13,0,244.04888881972803,5.501457736841004,0.15643293982280881,177.0471496138054
TRX_101789,ACC_002,2026-01-19 15:15:00,156.6091171177448,5.0601180254824305,0.0117123087621242,0,156.6091171177448,0,0,156.6091171177448,15,0,242.23803100335175,5.494040515347216,0.013291696188094993,156.60911711774474
TRX_101868,ACC_002,2026-01-20 11:00:00,88.68310310077953,4.496282380091895,-0.6551667637370077,0,88.68310310077953,0,0,88.68310310077953,11,1,239.98463853267788,5.484733190930833,-0.6486281523436114,88.68310310077956
TRX_101934,ACC_002,2026-01-21 03:30:00,67.69854463720759,4.229728014683791,-0.970435103770436,0,67.69854463720759,0,0,67.69854463720759,3,2,236.10511198314205,5.468503553290822,-0.9615520098875757,67.69854463720762
TRX_101976,ACC_002,2026-01-21 14:00:00,90.12844764109346,4.51227002380894,-0.6362573082943942,0,90.12844764109346,0,0,90.12844764109346,14,2,231.89494779949368,5.4505874840809145,-0.629859316435347,90.12844764109343
TRX_101987,ACC_002,2026-01-21 16:45:00,282.6145404084584,5.647616064177442,0.7065781803027902,0,282.6145404084584,0,0,282.6145404084584,16,2,228.43722828343513,5.435629476983664,0.7029902208642438,282.6145404084583
TRX_100015,ACC_003,2026-01-01 03:45:00,,,0.1102524442842665,0,,1,1,214.3509500095576,3,3,,,0.35746825238070934,210.30318993440687
TRX_100037,ACC_003,2026-01-01 09:15:00,525.0235688706653,6.265346019472781,1.4372009832597603,0,525.0235688706653,0,0,525.0235688706653,9,3,525.0235688706653,6.265346019472781,1.4281797717295066,525.0235688706655
TRX_100138,ACC_003,2026-01-02 10:30:00,305.73523667535625,5.725984954235124,0.799269327344858,0,305.73523667535625,0,0,305.73523667535625,10,4,525.0235688706653,6.265346019472781,0.7949920732846397,305.7352366753562
TRX_100189,ACC_003,2026-01-02 23:15:00,31.24242535833667,3.4732831430451747,-1.8651235799587007,0,31.24242535833667,0,0,31.24242535833667,23,4,415.3794027730107,6.0315968705150045,-1.849587165080379,31.242425358336668
TRX_100210,ACC_003,2026-01-03 04:30:00,347.7827994295679,5.854449377256852,0.9512111848244916,0,347.7827994295679,0,0,347.7827994295679,4,5,287.33374363478606,5.664118641273576,0.9458040202117586,347.7827994295679
TRX_100248,ACC_003,2026-01-03 14:00:00,194.0857422929548,5.273439165988677,0.26401881951266,0,194.0857422929548,0,0,194.0857422929548,14,5,302.4460075834815,5.715203695442904,0.26372193799145494,194.08574229295482
TRX_100253,ACC_003,2026-01-03 15:15:00,360.4347583901081,5.890081550595138,0.9933552934866984,0,360.4347583901081,0,0,360.4347583901081,15,5,280.77395452537615,5.641105169804077,0.9876347256163399,360.4347583901081
TRX_100292,ACC_003,2026-01-04 01:00:00,221.61253279768528,5.405432739132947,0.4201347947155552,0,221.61253279768528,0,0,221.61253279768528,1,6,294.05075516949813,5.687147392962699,0.41867696195468557,221.61253279768525
TRX_100327,ACC_003,2026-01-04 09:45:00,166.0607120111982,5.118357291327526,0.0805950548377232,0,166.0607120111982,0,0,166.0607120111982,9,6,283.70243768781063,5.65144455655085,0.0816621980212708,166.06071201119818
TRX_100376,ACC_003,2026-01-04 22:00:00,51.257103020124674,3.9561758245744056,-1.2939801515367884,0,51.257103020124674,0,0,51.257103020124674,22,6,268.99722197823405,5.598411669975939,-1.28269102570362,51.257103020124674
TRX_100381,ACC_003,2026-01-04 23:15:00,181.65567007606825,5.207602796154299,0.1861505655085183,0,181.65567007606825,0,0,181.65567007606825,23,6,244.80387542733303,5.504533963595653,0.18643274865958098,181.65567007606828
TRX_100481,ACC_003,2026-01-06 00:15:00,349.34996108583323,5.858932543744276,0.956513669570594,0,349.34996108583323,0,0,349.34996108583323,0,1,238.48905489220652,5.4785077159829285,0.9510670732070021,349.34996108583334
TRX_100538,ACC_003,2026-01-06 14:30:00,449.3656250541517,6.110059752985164,1.253535473259258,0,449.3656250541517,0,0,449.3656250541517,14,1,248.56731909162716,5.519728694796289,1.245880084164803,449.3656250541519
TRX_100683,ACC_003,2026-01-08 02:45:00,140.08291154502504,4.949347742701151,-0.1193017270576238,0,140.08291154502504,0,0,140.08291154502504,2,3,265.3005112551709,5.584625412664724,-0.11674805812650461,140.08291154502504
TRX_100694,ACC_003,2026-01-08 05:30:00,282.4565065750876,5.647058695437484,0.7059189499909394,0,282.4565065750876,0,0,282.4565065750876,5,3,255.66838820054426,5.5477849334319735,0.7023358928966071,282.45650657508753
TRX_100724,ACC_003,2026-01-08 13:00:00,114.08200776080358,4.745644985183951,-0.360232053313414,0,114.08200776080358,0,0,114.08200776080358,13,3,257.5818252272974,5.555212182457606,-0.355886714051466,114.08200776080362
TRX_100799,ACC_003,2026-01-09 07:45:00,327.40491018932977,5.794247329321945,0.8800069496584598,0,327.40491018932977,0,0,327.40491018932977,7,4,248.01517072953112,5.517513821233379,0.8751292929642976,327.40491018932977
TRX_100826,ACC_003,2026-01-09 14:30:00,338.7829486804872,5.828307027521091,0.920291206481056,0,338.7829486804872,0,0,338.7829486804872,14,4,252.97702944576852,5.537243827676143,0.9151139772554064,338.7829486804873
TRX_100891,ACC_003,2026-01-10 06:45:00,344.5527331718283,5.845145260133755,0.9402066996554552,0,344.5527331718283,0,0,344.5527331718283,6,5,258.0244364595755,5.556922406513696,0.9348813695294377,344.55273317182844
TRX_100893,ACC_003,2026-01-10 07:15:00,27.042277706049,3.333713289468254,-2.0302004339375723,0,27.042277706049,0,0,27.042277706049,7,5,262.83156405470066,5.575310884583853,-2.0134364305436128,27.042277706048996
TRX_100948,ACC_003,2026-01-10 21:00:00,200.0829592905538,5.303717555697152,0.299830717200628,0,200.0829592905538,0,0,200.0829592905538,21,5,250.42160161529793,5.527131217744407,0.29926752169738774,200.08295929055382
TRX_100976,ACC_003,2026-01-11 04:00:00,302.45169584345246,5.715222440809509,0.7865399175785375,0,302.45169584345246,0,0,302.45169584345246,4,6,247.90466949906073,5.5170699697402,0.7823573253492382,302.45169584345234
TRX_101013,ACC_003,2026-01-11 13:15:00,77.1964952102561,4.359224828263726,-0.8172721818484552,0,77.1964952102561,0,0,77.1964952102561,13,6,250.50214694403175,5.527451526060144,-0.8095280789230858,77.19649521025612
TRX_101058,ACC_003,2026-01-12 00:30:00,203.16877883192095,5.318946998996465,0.3178434077872422,0,203.16877883192095,0,0,203.16877883192095,0,0,242.62461731976921,5.4956285870507875,0.31714626151157754,203.16877883192092
TRX_101140,ACC_003,2026-01-12 21:00:00,232.03200566587265,5.45117580750506,0.4742376086448344,0,232.03200566587265,0,0,232.03200566587265,21,0,240.90914608116714,5.488562226248755,0.472377442113709,232.03200566587265
TRX_101322,ACC_003,2026-01-14 18:30:00,117.5193083453488,4.775075886925164,-0.3254225257206724,0,117.5193083453488,0,0,117.5193083453488,18,2,240.53926523052985,5.487032048822771,-0.32133604634899765,117.51930834534878
TRX_101338,ACC_003,2026-01-14 22:30:00,338.1870288181918,5.826551662674155,0.9182150410406618,0,338.1870288181918,0,0,338.1870288181918,22,2,235.6184669551226,5.466448999872581,0.9130532511500234,338.18702881819183
TRX_101344,ACC_003,2026-01-15 00:00:00,96.26463909343047,4.57743550169368,-0.5591825546742364,0,96.26463909343047,0,0,96.26463909343047,0,3,239.56341164216371,5.482983720663861,-0.5533577266483323,96.26463909343047
TRX_101385,ACC_003,2026-01-15 10:15:00,60.73510736188005,4.12285277009457,-1.0968422661544508,0,60.73510736188005,0,0,60.73510736188005,10,3,234.25604969591436,5.460674494164229,-1.0870191496270054,60.73510736188004
TRX_101507,ACC_003,2026-01-16 16:45:00,315.10536980336184,5.756075606750051,0.8348591780470942,0,315.10536980336184,0,0,315.10536980336184,16,4,228.05887318398456,5.433979058652417,0.83031726124984,315.10536980336195
TRX_101582,ACC_003,2026-01-17 11:30:00,237.131606675782,5.472823490066305,0.4998414997542714,0,237.131606675782,0,0,237.131606675782,11,5,231.0604765156872,5.446998012333163,0.4977909307413686,237.13160667578194
TRX_101632,ACC_003,2026-01-18 00:00:00,94.89182768801037,4.563220761240597,-0.5759951010371075,0,94.89182768801037,0,0,94.89182768801037,0,6,231.2628475210237,5.4478696938002535,-0.5700452470712474,94.89182768801032
TRX_101675,ACC_003,2026-01-18 10:45:00,259.0013444755881,5.560686802062112,0.6037622158166289,0,259.0013444755881,0,0,259.0013444755881,10,6,226.86378236512004,5.428748004645585,0.6009388438667901,259.00134447558816
TRX_101692,ACC_003,2026-01-18 15:00:00,561.9742774987787,6.333233938816693,1.5174957164077612,1,561.9742774987787,0,0,561.9742774987787,15,6,227.8680811810722,5.433145772853739,1.5078773957740632,561.9742774987786
TRX_101706,ACC_003,2026-01-18 18:30:00,522.7593982064483,6.261032415144945,1.432099048898582,0,522.7593982064483,0,0,522.7593982064483,18,6,237.99251137251784,5.476432218271235,1.4231157777329422,522.759398206448
TRX_101710,ACC_003,2026-01-18 19:30:00,207.0893672214299,5.33796763753117,0.3403401510989918,0,207.0893672214299,0,0,207.0893672214299,19,6,246.36800804410402,5.510877138921375,0.3394757085424549,207.08936722142988
TRX_101743,ACC_003,2026-01-19 03:45:00,97.66025056896882,4.59168213552433,-0.5423322862797327,0,97.66025056896882,0,0,97.66025056896882,3,0,245.2457611634562,5.506330066354627,-0.536632764712414,97.66025056896886
TRX_101875,ACC_003,2026-01-20 12:45:00,289.2176689686613,5.670631224084792,0.7337994612166664,0,289.2176689686613,0,0,289.2176689686613,12,1,241.14616364694268,5.48954152584512,0.7300090716310377,289.21766896866126
TRX_101888,ACC_003,2026-01-20 16:00:00,81.73583178283208,4.415652782471951,-0.7505317725234296,0,81.73583178283208,0,0,81.73583178283208,16,1,242.4453935205026,5.494892660784064,-0.7432839824247321,81.73583178283211
TRX_101914,ACC_003,2026-01-20 22:30:00,73.38861111483129,4.309302853708099,-0.8763176153203366,0,73.38861111483129,0,0,73.38861111483129,22,1,238.21619452740603,5.477367722658512,-0.8681344229994289,73.38861111483132
TRX_101918,ACC_003,2026-01-20 23:30:00,97.79751211619094,4.5930724234265625,-0.540687917190394,0,97.79751211619094,0,0,97.79751211619094,23,1,233.9898462347759,5.459542305699095,-0.5350006239189319,97.79751211619099
TRX_100044,ACC_004,2026-01-01 11:00:00,101.39127956711644,4.62880154850167,-0.4984291384379622,0,101.39127956711644,0,0,101.39127956711644,11,3,101.39127956711644,4.62880154850167,-0.4930561011644247,101.39127956711648
TRX_100064,ACC_004,2026-01-01 16:00:00,240.8026648755986,5.488121959110857,0.517935830842582,0,240.8026648755986,0,0,240.8026648755986,16,3,101.39127956711644,4.62880154850167,0.5157507039403884,240.8026648755985
